id,deveui,received_at,payload
71,58A0CB0000108FF7,2025-06-10 22:16:51.78+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -75.543648, ""LrrSNR"": 8.75, ""LrrRSSI"": -75.0}]}, ""Time"": ""2025-06-10T22:16:51.780+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF7"", ""FCntDn"": 5, ""FCntUp"": 130, ""LrrESP"": -75.543648, ""LrrSNR"": 8.75, ""SpFact"": 12, ""Channel"": ""LC5"", ""DevAddr"": ""010FDC74"", ""LrrRSSI"": -75.0, ""MeanPER"": 0.0, ""NbTrans"": 3, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""dff9b3ed"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb3534ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard Garage Fridge"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
72,58A0CB000010200F,2025-06-10 22:16:54.318+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -89.038918, ""LrrSNR"": 8.0, ""LrrRSSI"": -88.399994}]}, ""Time"": ""2025-06-10T22:16:54.318+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB000010200F"", ""FCntDn"": 6, ""FCntUp"": 138, ""LrrESP"": -89.038918, ""LrrSNR"": 8.0, ""SpFact"": 12, ""Channel"": ""LC2"", ""DevAddr"": ""014FBD9D"", ""LrrRSSI"": -88.399994, ""MeanPER"": 0.0, ""NbTrans"": 2, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""bf2c19e2"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb3245ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bathroom"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
73,58A0CB0000108FF2,2025-06-10 22:17:10.319+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -74.973816, ""LrrSNR"": 8.5, ""LrrRSSI"": -74.399994}]}, ""Time"": ""2025-06-10T22:17:10.319+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 8, ""FCntUp"": 158, ""LrrESP"": -74.973816, ""LrrSNR"": 8.5, ""SpFact"": 12, ""Channel"": ""LC2"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -74.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""4afef987"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fa3249ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
74,58A0CB000010162C,2025-06-10 22:17:20.165+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -81.073975, ""LrrSNR"": 7.75, ""LrrRSSI"": -80.399994}]}, ""Time"": ""2025-06-10T22:17:20.165+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB000010162C"", ""FCntDn"": 15, ""FCntUp"": 129, ""LrrESP"": -81.073975, ""LrrSNR"": 7.75, ""SpFact"": 12, ""Channel"": ""LC1"", ""DevAddr"": ""01D201C2"", ""LrrRSSI"": -80.399994, ""MeanPER"": 0.193548, ""NbTrans"": 3, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""a705561d"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""00eb362fffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard 162C"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
75,58A0CB0000101640,2025-06-10 22:17:42.169+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -71.350853, ""LrrSNR"": 10.75, ""LrrRSSI"": -71.0}]}, ""Time"": ""2025-06-10T22:17:42.169+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000101640"", ""FCntDn"": 2762, ""FCntUp"": 21135, ""LrrESP"": -71.350853, ""LrrSNR"": 10.75, ""SpFact"": 7, ""Channel"": ""LC3"", ""DevAddr"": ""E0424688"", ""LrrRSSI"": -71.0, ""MeanPER"": 0.019608, ""NbTrans"": 1, ""SubBand"": ""G2"", ""TxPower"": 2.0, ""mic_hex"": ""44ec9fcb"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.1, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""00db2c60ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard 1640"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
76,58A0CB0000108FB5,2025-06-10 22:17:59.429+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -69.943642, ""LrrSNR"": 8.75, ""LrrRSSI"": -69.399994}]}, ""Time"": ""2025-06-10T22:17:59.429+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 202, ""FCntUp"": 8253, ""LrrESP"": -69.943642, ""LrrSNR"": 8.75, ""SpFact"": 12, ""Channel"": ""LC0"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -69.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""530e4ed0"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.1, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08aa324dffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
77,58A0CB00001088D7,2025-06-10 22:18:17.209+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -72.110809, ""LrrSNR"": 7.5, ""LrrRSSI"": -71.399994}]}, ""Time"": ""2025-06-10T22:18:17.209+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB00001088D7"", ""FCntDn"": 6, ""FCntUp"": 133, ""LrrESP"": -72.110809, ""LrrSNR"": 7.5, ""SpFact"": 12, ""Channel"": ""LC1"", ""DevAddr"": ""01DAF793"", ""LrrRSSI"": -71.399994, ""MeanPER"": 0.0, ""NbTrans"": 3, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""4eddac87"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""mod"": {""mId"": ""lora"", ""pId"": ""generic"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb3334ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""LORA/Generic"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard Kitchen Fridge"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
78,58A0CB00001088D7,2025-06-10 22:19:10.61+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -72.073975, ""LrrSNR"": 7.75, ""LrrRSSI"": -71.399994}]}, ""Time"": ""2025-06-10T22:19:10.610+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB00001088D7"", ""FCntDn"": 6, ""FCntUp"": 134, ""LrrESP"": -72.073975, ""LrrSNR"": 7.75, ""SpFact"": 12, ""Channel"": ""LC1"", ""DevAddr"": ""01DAF793"", ""LrrRSSI"": -71.399994, ""MeanPER"": 0.0, ""NbTrans"": 2, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""4f1cb2f2"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""mod"": {""mId"": ""lora"", ""pId"": ""generic"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb3137ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""LORA/Generic"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard Kitchen Fridge"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
79,58A0CB0000108FF7,2025-06-10 22:19:31.937+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -73.861832, ""LrrSNR"": 9.5, ""LrrRSSI"": -73.399994}]}, ""Time"": ""2025-06-10T22:19:31.937+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF7"", ""FCntDn"": 6, ""FCntUp"": 131, ""LrrESP"": -73.861832, ""LrrSNR"": 9.5, ""SpFact"": 12, ""Channel"": ""LC0"", ""DevAddr"": ""010FDC74"", ""LrrRSSI"": -73.399994, ""MeanPER"": 0.0, ""NbTrans"": 3, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""58444a1b"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.1, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb3138ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard Garage Fridge"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
80,58A0CB000010162C,2025-06-10 22:19:49.579+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -82.887711, ""LrrSNR"": 9.25, ""LrrRSSI"": -82.399994}]}, ""Time"": ""2025-06-10T22:19:49.579+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB000010162C"", ""FCntDn"": 16, ""FCntUp"": 130, ""LrrESP"": -82.887711, ""LrrSNR"": 9.25, ""SpFact"": 12, ""Channel"": ""LC2"", ""DevAddr"": ""01D201C2"", ""LrrRSSI"": -82.399994, ""MeanPER"": 0.193548, ""NbTrans"": 3, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""528d5a89"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""00db342fffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard 162C"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
81,58A0CB00001088D7,2025-06-10 22:20:57.433+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -61.19009, ""LrrSNR"": 7.0, ""LrrRSSI"": -60.399994}]}, ""Time"": ""2025-06-10T22:20:57.433+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB00001088D7"", ""FCntDn"": 6, ""FCntUp"": 135, ""LrrESP"": -61.19009, ""LrrSNR"": 7.0, ""SpFact"": 12, ""Channel"": ""LC1"", ""DevAddr"": ""01DAF793"", ""LrrRSSI"": -60.399994, ""MeanPER"": 0.0, ""NbTrans"": 2, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""62c030ce"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""mod"": {""mId"": ""lora"", ""pId"": ""generic"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb2f3bffffffff"", ""CustomerData"": {""alr"": {""pro"": ""LORA/Generic"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard Kitchen Fridge"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
82,58A0CB0000108FB5,2025-06-10 22:20:59.588+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -79.324173, ""LrrSNR"": 6.25, ""LrrRSSI"": -78.399994}]}, ""Time"": ""2025-06-10T22:20:59.588+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 202, ""FCntUp"": 8254, ""LrrESP"": -79.324173, ""LrrSNR"": 6.25, ""SpFact"": 12, ""Channel"": ""LC1"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -78.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""ac05d87b"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08aa3252ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
83,58A0CB0000108FF2,2025-06-10 22:21:10.126+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -84.038918, ""LrrSNR"": 8.0, ""LrrRSSI"": -83.399994}]}, ""Time"": ""2025-06-10T22:21:10.126+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FF2"", ""FCntDn"": 8, ""FCntUp"": 159, ""LrrESP"": -84.038918, ""LrrSNR"": 8.0, ""SpFact"": 12, ""Channel"": ""LC1"", ""DevAddr"": ""00F770C9"", ""LrrRSSI"": -83.399994, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""00a15a55"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fa3242ffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Ro"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
84,58A0CB0000101640,2025-06-10 22:21:37.712+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -66.770775, ""LrrSNR"": 10.5, ""LrrRSSI"": -66.399994}]}, ""Time"": ""2025-06-10T22:21:37.712+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000101640"", ""FCntDn"": 2762, ""FCntUp"": 21136, ""LrrESP"": -66.770775, ""LrrSNR"": 10.5, ""SpFact"": 7, ""Channel"": ""LC2"", ""DevAddr"": ""E0424688"", ""LrrRSSI"": -66.399994, ""MeanPER"": 0.019608, ""NbTrans"": 1, ""SubBand"": ""G1"", ""TxPower"": 2.0, ""mic_hex"": ""b49f3024"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 868.5, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""00db2e5fffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard 1640"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
85,58A0CB00001088D7,2025-06-10 22:21:50.822+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -62.973816, ""LrrSNR"": 8.5, ""LrrRSSI"": -62.399994}]}, ""Time"": ""2025-06-10T22:21:50.822+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB00001088D7"", ""FCntDn"": 6, ""FCntUp"": 136, ""LrrESP"": -62.973816, ""LrrSNR"": 8.5, ""SpFact"": 12, ""Channel"": ""LC1"", ""DevAddr"": ""01DAF793"", ""LrrRSSI"": -62.399994, ""MeanPER"": 0.0, ""NbTrans"": 2, ""SubBand"": ""G1"", ""TxPower"": 16.0, ""mic_hex"": ""14953cb7"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""mod"": {""mId"": ""lora"", ""pId"": ""generic"", ""ver"": ""1""}}, ""Frequency"": 868.3, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08fb304fffffffff"", ""CustomerData"": {""alr"": {""pro"": ""LORA/Generic"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard Kitchen Fridge"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
86,58A0CB0000108FB5,2025-06-10 22:21:59.582+00,"{""Late"": 0, ""Lrrs"": {""Lrr"": [{""Chain"": 0, ""Lrrid"": ""1000BCDC"", ""LrrESP"": -77.514969, ""LrrSNR"": 9.0, ""LrrRSSI"": -77.0}]}, ""Time"": ""2025-06-10T22:21:59.582+00:00"", ""FPort"": 103, ""Lrcid"": ""00000211"", ""Lrrid"": ""1000BCDC"", ""MType"": 2, ""ADRbit"": 1, ""DevEUI"": ""58A0CB0000108FB5"", ""FCntDn"": 202, ""FCntUp"": 8255, ""LrrESP"": -77.514969, ""LrrSNR"": 9.0, ""SpFact"": 12, ""Channel"": ""LC6"", ""DevAddr"": ""E04233FF"", ""LrrRSSI"": -77.0, ""MeanPER"": 0.0, ""NbTrans"": 1, ""SubBand"": ""G2"", ""TxPower"": 16.0, ""mic_hex"": ""cf0cc79e"", ""ModelCfg"": ""0"", ""DevLrrCnt"": 1, ""DriverCfg"": {""app"": {""mId"": ""tbhh100"", ""pId"": ""os1-brow"", ""ver"": ""1""}, ""mod"": {""mId"": ""tbhh100"", ""pId"": ""browan"", ""ver"": ""1""}}, ""Frequency"": 867.7, ""CustomerID"": ""100053770"", ""InstantPER"": 0.0, ""payload_hex"": ""08aa323cffffffff"", ""CustomerData"": {""alr"": {""pro"": ""BROW/TB100"", ""ver"": ""1""}, ""loc"": null, ""doms"": [{""g"": ""Clients"", ""n"": ""Charles R&D Product""}], ""name"": ""Dinard_1st_Bedroom Al"", ""tags"": []}, ""DynamicClass"": ""A"", ""LostUplinksAS"": 0, ""BaseStationData"": {""doms"": [{""g"": ""Clients"", ""n"": ""CP's Gateways""}], ""name"": ""CP-Dinard-7076FF006404010B""}, ""PayloadEncryption"": 0}"
